url,sha256,fetched_at,county,year,doc_type,local_path,http_status,content_type,bytes,note
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Hillsdale.pdf,258f3598cf0b607ffd58ee9b01d6cfb7abc570fbd48095153556acc3838d2f57,2026-09-20T10:15:18+00:00,bergen,2023,sample_ballot,cache/bergen/2023/hillsdale.pdf,200,application/pdf,387923,Hillsdale
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/HoHoKus.pdf,8006f052f09f809d48c1a406db7bc446dcf28b65fdcd243cb145d003833f21ec,2026-09-20T10:15:19+00:00,bergen,2023,sample_ballot,cache/bergen/2023/ho-ho-kus.pdf,200,application/pdf,385275,Ho-Ho-Kus
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Leonia.pdf,337e98dfc23362a81c74afa02646bd0f67bccd2a83068ea126521773e1cf2f62,2026-09-20T10:15:21+00:00,bergen,2023,sample_ballot,cache/bergen/2023/leonia.pdf,200,application/pdf,385960,Leonia
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/LittleFerry.pdf,e914c6d051d30c63540d31e109c9d254fffc0f44b568ec1cee0641499fa68cf7,2026-09-20T10:15:23+00:00,bergen,2023,sample_ballot,cache/bergen/2023/little-ferry.pdf,200,application/pdf,386195,Little-Ferry
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Lodi.pdf,72b56b39aa0f95ac47042cf4a4610c5e165dfd4e03523d7a7fb694933b65481e,2026-09-20T10:15:24+00:00,bergen,2023,sample_ballot,cache/bergen/2023/lodi.pdf,200,application/pdf,377271,Lodi
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Lyndhurst.pdf,d943119d79e54f2271fff00b0437e0371e0e90d63eb2372f33097d92d83f902e,2026-09-20T10:15:25+00:00,bergen,2023,sample_ballot,cache/bergen/2023/lyndhurst.pdf,200,application/pdf,387513,Lyndhurst
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Mahwah.pdf,037ede30e2bd18e5788bd648f5e1c8f7a9e213a7604fe5b6396838f9fcf6f02d,2026-09-20T10:15:27+00:00,bergen,2023,sample_ballot,cache/bergen/2023/mahwah.pdf,200,application/pdf,387148,Mahwah
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Maywood.pdf,25f3232b9f705e9e290c317f6c83d2a78585c046cdd8063f3facafe7d5ea2f62,2026-09-20T10:15:28+00:00,bergen,2023,sample_ballot,cache/bergen/2023/maywood.pdf,200,application/pdf,386467,Maywood
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/MidlandPark.pdf,1e97838cf399daabdc1f9a6f4e2c2a2c934d2bd9981d0e0d7e775a98928abb3b,2026-09-20T10:15:30+00:00,bergen,2023,sample_ballot,cache/bergen/2023/midland-park.pdf,200,application/pdf,386279,Midland-Park
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Montvale.pdf,b37bc998ccae5f1c67022a2d6c02e60fcaade625c9f7a75cecdafa8434120f68,2026-09-20T10:15:31+00:00,bergen,2023,sample_ballot,cache/bergen/2023/montvale.pdf,200,application/pdf,389121,Montvale
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Moonachie.pdf,32b164089148d416bfab2f26fdbb860fb80882546142338e1b6d161b11d2c54c,2026-09-20T10:15:33+00:00,bergen,2023,sample_ballot,cache/bergen/2023/moonachie.pdf,200,application/pdf,387839,Moonachie
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/NewMilford.pdf,9700e2d0da0bc1f63a07cb592833f10c47ec8b5e8c2d25f08bbfc2b9f0f22d80,2026-09-20T10:15:35+00:00,bergen,2023,sample_ballot,cache/bergen/2023/new-milford.pdf,200,application/pdf,387387,New-Milford
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/NorthArlington.pdf,c8598bb04546b9a85aa35f2707fdf270da88a15051ecc398f09ce3273b622493,2026-09-20T10:15:36+00:00,bergen,2023,sample_ballot,cache/bergen/2023/north-arlington.pdf,200,application/pdf,386113,North-Arlington
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Northvale.pdf,8ed695460766e60cf3d287f9d7176cd03d982fb3e2b75f4909492df6f45f2f06,2026-09-20T10:15:38+00:00,bergen,2023,sample_ballot,cache/bergen/2023/northvale.pdf,200,application/pdf,386700,Northvale
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Norwood.pdf,3c57697f9941c2f60e011dd359a9a53609e5571779ee5fe52c30f24ca9bb3432,2026-09-20T10:15:39+00:00,bergen,2023,sample_ballot,cache/bergen/2023/norwood.pdf,200,application/pdf,386050,Norwood
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Oakland.pdf,c596679a629b7a6b0b81e0a6ff64c59be9377b8125e13285304598e0d791a1ad,2026-09-20T10:15:41+00:00,bergen,2023,sample_ballot,cache/bergen/2023/oakland.pdf,200,application/pdf,545019,Oakland
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/OldTappan.pdf,ccad9e90183fe7de9a7952d4ce45a8b9dec7e3d2f8f34f717091868c7c61f095,2026-09-20T10:15:42+00:00,bergen,2023,sample_ballot,cache/bergen/2023/old-tappan.pdf,200,application/pdf,386355,Old-Tappan
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Oradell.pdf,4bad2202453efc02464c52371e08af8e55bfc0ae237751b77bfc79243ab08bf5,2026-09-20T10:15:44+00:00,bergen,2023,sample_ballot,cache/bergen/2023/oradell.pdf,200,application/pdf,388474,Oradell
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/PalisadesPark.pdf,706e43a9ee1d5fc37da7ce2757af9798d2db9badc131413e99a637683f83f027,2026-09-20T10:15:45+00:00,bergen,2023,sample_ballot,cache/bergen/2023/palisades-park.pdf,200,application/pdf,388083,Palisades-Park
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Paramus.pdf,d5b7ba43daafcdcec075781fb8b4aac3bc8baafe9180dc20eb8f8e21343a3302,2026-09-20T10:15:47+00:00,bergen,2023,sample_ballot,cache/bergen/2023/paramus.pdf,200,application/pdf,386708,Paramus
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/ParkRidge.pdf,8c05017e2b2e139cc4766cdddbdd739892ab643438ab4147cc7049c762429535,2026-09-20T10:15:49+00:00,bergen,2023,sample_ballot,cache/bergen/2023/park-ridge.pdf,200,application/pdf,516296,Park-Ridge
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Ramsey.pdf,8033d836cce63249d49d8ef504f33b9fc683aaf9a3c867f885a981498a510ecc,2026-09-20T10:15:50+00:00,bergen,2023,sample_ballot,cache/bergen/2023/ramsey.pdf,200,application/pdf,386904,Ramsey
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Ridgefield.pdf,fa23d66b35efaea0310a2acc4de39316deac9ac092a8aad5483006f0eade9180,2026-09-20T10:15:52+00:00,bergen,2023,sample_ballot,cache/bergen/2023/ridgefield.pdf,200,application/pdf,390472,Ridgefield
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/RidgefieldPark.pdf,1c81ef3abb6da1a2bf1dca52d578a2e05870bb283c409e6dcb12bd3cd4a9c914,2026-09-20T10:15:53+00:00,bergen,2023,sample_ballot,cache/bergen/2023/ridgefield-park.pdf,200,application/pdf,386472,Ridgefield-Park
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Ridgewood.pdf,1d141ecf1b1b6d19039de008d49370d0c1329c0069033b2dc8b5799d1c300ab1,2026-09-20T10:15:55+00:00,bergen,2023,sample_ballot,cache/bergen/2023/ridgewood.pdf,200,application/pdf,388351,Ridgewood
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/RiverEdge.pdf,3d279ec14642411408dec7973bbdf14ec8c93739d9d3d85797bfbb86dfeddc0a,2026-09-20T10:15:56+00:00,bergen,2023,sample_ballot,cache/bergen/2023/river-edge.pdf,200,application/pdf,389490,River-Edge
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/RiverVale.pdf,a18d749eb8ead8b50286fc859606566db7f7d39b8b1e3ac3ec68c848d9c589e9,2026-09-20T10:15:58+00:00,bergen,2023,sample_ballot,cache/bergen/2023/river-vale.pdf,200,application/pdf,406113,River-Vale
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/RochellePark.pdf,ab6f5d0155c1116d224cfe326b7671743a42972b1309ff9066a2e42ec6c2edda,2026-09-20T10:15:59+00:00,bergen,2023,sample_ballot,cache/bergen/2023/rochelle-park.pdf,200,application/pdf,387821,Rochelle-Park
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Rockleigh.pdf,bcd283ead662ce956d06143e3f0a6c22ee92c0c2067fd624b671018650fc4ecb,2026-09-20T10:16:01+00:00,bergen,2023,sample_ballot,cache/bergen/2023/rockleigh.pdf,200,application/pdf,379567,Rockleigh
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Rutherford.pdf,6904346befe614f8757e9b9b8aeec78d32189b9166bc2b4040abafd0b0b1a2f4,2026-09-20T10:16:02+00:00,bergen,2023,sample_ballot,cache/bergen/2023/rutherford.pdf,200,application/pdf,521128,Rutherford
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/SaddleBrook.pdf,c1e46f51b82727c5558a9e3ed823dd99b72cc884433e17961005ccedcbf878bc,2026-09-20T10:16:04+00:00,bergen,2023,sample_ballot,cache/bergen/2023/saddle-brook.pdf,200,application/pdf,385345,Saddle-Brook
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/SaddleRiver.pdf,a4f90749ed89fd172cc57fb265685f7a08d8254b844994f92d1e030510cbacf8,2026-09-20T10:16:05+00:00,bergen,2023,sample_ballot,cache/bergen/2023/saddle-river.pdf,200,application/pdf,385662,Saddle-River
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/South-Hackensack.pdf,f018d465886de6974300fb90341feda82390cf1e237ef97f39924a6b8a0f711a,2026-09-20T10:16:07+00:00,bergen,2023,sample_ballot,cache/bergen/2023/south-hackensack.pdf,200,application/pdf,385753,South-Hackensack
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Teaneck.pdf,270f9b76a835f72d41f9cd46a0b937f37ae3523270c2594be78219acb5fa4319,2026-09-20T10:16:08+00:00,bergen,2023,sample_ballot,cache/bergen/2023/teaneck.pdf,200,application/pdf,385831,Teaneck
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Tenafly.pdf,c6512ea008a62b9e27e6d4977d769d957dc3a316a11d51b04ec33d6b4e136f58,2026-09-20T10:16:10+00:00,bergen,2023,sample_ballot,cache/bergen/2023/tenafly.pdf,200,application/pdf,387018,Tenafly
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Teterboro.pdf,8b0598df1b9a173018540c8bca82ddbbb8079fc078bdde5f861e6dcc940fc78a,2026-09-20T10:16:11+00:00,bergen,2023,sample_ballot,cache/bergen/2023/teterboro.pdf,200,application/pdf,378064,Teterboro
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Township-of-Washington.pdf,1e2617c8a2ba7f110ecb8609b0bd168d393d79988f8adaa82469c18332a8021d,2026-09-20T10:16:13+00:00,bergen,2023,sample_ballot,cache/bergen/2023/township-of-washington.pdf,200,application/pdf,388282,Township-of-Washington
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Upper-Saddle-River.pdf,431696cc16c3bdcf042324805f0578a21894d3d63f2dfead31558e182fa2eaf5,2026-09-20T10:16:14+00:00,bergen,2023,sample_ballot,cache/bergen/2023/upper-saddle-river.pdf,200,application/pdf,389688,Upper-Saddle-River
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Waldwick.pdf,a5783f14e8a3f4c4566ae6e62e32b0f66374c5d4446186b6d096f5543c6d94fe,2026-09-20T10:16:15+00:00,bergen,2023,sample_ballot,cache/bergen/2023/waldwick.pdf,200,application/pdf,386385,Waldwick
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/Wallington.pdf,7e807e801b22081e27f5970d7e9718ef3990bb9743a396fa0e8447225a5fa2bb,2026-09-20T10:16:17+00:00,bergen,2023,sample_ballot,cache/bergen/2023/wallington.pdf,200,application/pdf,387038,Wallington
